,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
260,4,r18,f+3,s2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"5d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"6d,",5,b37,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,4+,s1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"c6n,",4,f28,f2,b2,f1,f1,b1,f1,b1,f1,b3,b1,b2,b1,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,
265,4,b29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,5,b27,u1,s-3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"4d,",4,b29,f2,f3,f3,f3,f3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,6,b38,f2,b;1,f1,b3,b3,f3,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,6,b28,f1,f1,b1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4,b38,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"5n,",4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,5,r17,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"4n,",4,b38,f1,f1,b2,b1,b3,b1,b2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"6d,",6,b38,f3,b2,b2,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"4w,",4,b38,f3,b2,f3,b1,b2,f2,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"4n,",6,f28,f1,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4+,s2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,6,b29,f1,b1,f1,b1,f2,f2,b;3,f+1,l1,o=1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"4d,",4,b28,f3,f3,b+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"c6n,",6,f38,b3,f3,b2,b1,f1,b1,f2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"6n,",4,f28,b2,b1,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,5,r29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,f28,f3,b2,f3,s1,f1,f2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,6,f28,f1,f3,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"6d,",6,f37,b2,b1,f2,f3,b3,f3,f2,b1,f1,f2,b1,s3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
292,"4n,",6,f28,f1,b1,f3,r3,b2,b1,f1,b1,f1,s3,b+1,m3,o3,f2,f1*,,,,,,,,,,,,,,,,,,,,,,
293,5,r29,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,4,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"4d,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"6d,",6,f39,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,5,f28,f3,f3,b2,b2,b1,b1,f3,f3,b3,f3,b3,f3,s2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,
299,6,b27,u3,f-3,z=1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6n,",4,b28,b;3,u+1,f-1,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,6,b18,b2,b1,b1,f1,b1,f3,f2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"c6d,",5,f18,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,c4,b28,u3,y-1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"6n,",5,b28,f3,b1,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,4,b28,f3,f1,u2,s-2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,6,b38,f3,f3,b1,b1,f1,b2,b3,f2,f1,b2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,5,f37,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"6n,",5,f38,b1,f1,f3,f3,b2,b1,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,c6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4,b29,f3,b2,f3,b3,f3,b1,b3,b3,f1,r1,u+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
315,c5,b28,f3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,4,b29,b1,f1,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,6,b17,f2,b3,f3,b2,b1,f1,u1,u-2,f-;3,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,4,b29,f1,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,c6,f27,f+1,b2,z3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,5,b28,f2,b2,b2,b2,b2,b1,f2,f3,b;2,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,4,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"6d,",6,f28,f3,f3,b2,f3,b1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,5,b38,b2,b2,f2,b2,f1,b1,f1,s2,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,b27,f3,b1,b1,r1,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,c6,b28,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,4,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"6n,",6,b38,f3,b1,b3,b+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,4,b28,f1,f1,b+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"6d,",6,b28,f3,b2,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,4,s29,f3,b3,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"6n,",4,b29,f2,f3,b3,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"4w,",c6,f37,f3,f2,f2,b2,f2,f3,b3,f3,b3,f3,b1,b1,r2,f-3,m3*,,,,,,,,,,,,,,,,,,,,,,
335,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"6n,",c6,b28,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,5,f27,f1,f1,f3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"6d,",c6,b28,f3,b2,b2,f3,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,4,b19,b3,b3,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"4n,",6,b38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,4,b29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6,b29,f1,b1,f1,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,4+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,6,f28,f1,b1,f1,b2,b1,b3,b1,b1,f1,b1,f1,b2,b3,f3,b2,b2,b1d@,,,,,,,,,,,,,,,,,,,,,
347,6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"4n,",6,f37,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,6,b28,f3,f3,f3,f1,f1,s1,f+3,f3,i1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,6,b18,f3,b2,f1,f2,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"4n,",4,b38,f2,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,4,r29,f3,b3,f3,b2,b2,f1,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,4,b29,f3,f3,b+2,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"6n,",6,f38,f2,b2,b2,b3,b2,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"6n,",4,b28,f3,f3,b2,b1,f1,b1,f2,f3,b3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,4,f38,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"6w,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,5,b18,f3,s2,f+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,6,b19,f3,b3,f2,f1,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,s29,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,6,b19,b2,b1,s3,f2,b3,b2,f2,f1,b1,f2,f3,b2,u1,f-1,z=;3,s-3,f3,b1w@,,,,,,,,,,,,,,,,,,,,
368,4,b19,f1,f3,b2,f3,b2,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,5,b28,f3,f3,b1,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,c4,f37,f2,b1,f1,b2,b2,f2,f2,b1,f1,s3,f3,f3,b2,f+3,b3,h2n#,,,,,,,,,,,,,,,,,,,,,,
374,"6d,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,5,f28,f3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4,b19,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"4d,",4,b27,f3,f3,f1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,6,b28,f2,b1,f1,b1,f1,s3,f+1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"6d,",4,b17,f3,f2,b2,f3,b3,f+2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"6n,",5,b39,f3,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"4n,",5,f28,f3,b2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,4,f29,f2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"4e,",5,f28,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"4d,",5,b28,f1,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"4n,",6,b38,f2,f3,b2,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,4,b29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,4,f38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"c4n,",4,b38,b3,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"6w,",6,b28,f1,f2,b1,f2,f;3,f3,f3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6,b18,b1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,b29,f2,f1,b2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,5,f29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"4n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"6d,",4,b29,f2,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"4n,",5,f27,f2,f1,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"6n,",6,f28,f3,b3,f3,b2,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,4,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6,b18,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"5d,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"4n,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"6n,",5,f37,b3,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"4+n,",4,b29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"6n,",6,b27,f2,b2,f+1,b1,f-3,f2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6,f19,f1,b1,f1,b2,b2,b2,f2,f3,b3,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,6,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"4n,",4,b28,f3,b3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,6,s18,f+3,b2,v3,m2,o=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4w,",4,b28,f3,b3,f3,b3,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"4d,",6,b28,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,6,f28,f+1,b2,z3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,4,f29,f1,b1,f1,b2,f2,f1,f1,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"4w,",4,b28,f1,b3,b3,f3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,4,f29,f2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"6n,",6,b28,f3,b2,b2,f1,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,4,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,5,b19,f1,f+3,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,b38,f1,f2,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,6,s27,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,4,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,5,b28,f2,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,6,b38,f3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,4,f37,f+1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,6,b19,b;1,f1,b3,b2,b3,b2,b1,f2,f2,f3,f3,b2,b1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,
438,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,5,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"6n,",6,b27,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,4,b38,f1,b1,f1,b3,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,f28,f2,b1,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"4d,",4,b28,f3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"4d,",5,f38,f1,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"4+d,",4,b17,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"6n,",6,f29,f3,b3,f2,f2,f3,b3,f3,b2,b2,b2,b2,f1,b3,b3,f2,f1d@,,,,,,,,,,,,,,,,,,,,,
448,"6d,",5,f28,f1,s3,f1,b1,f1,b2,b3,f2,f1,b2,f1,b2,f1,f2,f1,b3,b3,f2,f2,b2,f;2*,,,,,,,,,,,,,,,,
449,"4d,",4,b29,f1,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,5,b29,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,4,b28,b3,f1,f2,b2,f2,b2,f1,b1,f1,b3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
454,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6,b19,b1,f2,f2,b2,f3,b2,f3,b2,f3,b2,b3,b2,f2,f1,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,
456,4,f37,f+1,b1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"6d,",4,b38,b3,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"4w,",5,f39,f3,f2,b1,f1,b2,f2,b2,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,6,b28,f3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"6w,",5,f27,f3,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"6w,",4,b27,f+1,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,5,f29,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6,b37,f1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,4,b28,f1,b2,f2,b2,f1,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,f29,f2,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,4,b28,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"6n,",c5,f29,f1,f2,b1,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"4n,",4,b38,f3,b3,f2,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,6,b28,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,4,b38,f1,f1,b3,b2,b1,f1,b3,b3,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"4n,",5,f27,b2,f1,b2,f1,b2,f1,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"4d,",4,b27,f1,b1,f1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,4,f29,f2,b;1,f1,b1,f1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"6d,",4,b28,f1,s3,y1,y+3,m2,p1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"5n,",6,f29,f1,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,5,f39,b2,f3,b3,f3,b3,f1,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,6,b29,f1,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4,b18,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"4+d,",5,f37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"c6n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,4,b18,u1,s+3,m2,o2,f2,b2,f2,b2,b2,b3,b2,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,
485,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"c6x,",5,f37,b3,f2,r1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"4d,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,c4,s3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4,r27,u-1,f1,z3,t3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"0q3*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"5n,",5,f29,b2,f1,f1,f2,f3,b2,u1,f-2,v=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,"6n,",4+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,4,f37,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"4n,",5,b27,f+1,b3,z3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,6,b28,f1,b1,f1,b2,f3,f2,f2,b1,f1,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,4,b27,f+2,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"4n,",6,b28,f1,b2,f1,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"6x,",4,b19,f1,b1,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"4n,",c6,b28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,6,b;17,b+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"4n,",4,b28,f3,b2,f1,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"6d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,6,f37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,6,f29,f2,f3,s1,f+3,s2,v^3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
