,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
8798,6,b18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,"4w,",6,f19,b2,f1,b1,f2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,"4d,",6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,"4n,",4,b29,s1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,"4n,",5,b39,b2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,6,b37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,6,f29,b2,f3,b2,f3,b3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,6,s28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,6+,s37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,4,f28,f;2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,4+,b2,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,4,f28,f+1,v2,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,"6w,",6,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8817,"6w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,4,b38,b3,r3,f3,r1,f+1,b1,v3,f-3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,4,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,4,f27,u-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,"4n,",5,f27,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,"6w,",6,b28,b2,b2,f3,b2,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,"6n,",6,b+37,f3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,"6d,",4,b29,f2,f2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,"4w,",4,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,5,f29,f1,r2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,5,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,4,b29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,"6w,",6,b28,f3,f3,b2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,4+,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,"6d,",4,f39,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,4,f29,f2,b3,b2,b3,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,6,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,6,s37,s2,f2,f3,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,4,b28,b+3,f3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,6,b39,b2,b2,f2,f2,b1,b1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,6,f28,f1,b1,f1,b+3,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,6,b38,b2,s2,f1,b2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,"6d,",4,b29,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,"6w,",6,b28,y1,s-1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,"4w,",5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,"6d,",6,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,"6d,",6,b28,f3,b2,f3,b3,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,4,b29,f21,b1,f2,b1,f2,f2,b3,f3,b1,s2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,6,b27,f1,b1,v3,f1,v2,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,4,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,"4d,",6,b29,b2,f2,b3,f3,b1,b1,f1,s2,b3,f3,b3,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,
8859,4,b29,b3,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,"6w,",5,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,6,f29,f3,f3,b2,f3,b3,f3,b1,s3,b3,f2,f2,f3,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,
8867,"6w,",6,b39,b3,f1,r1,u1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,6,b37,y1,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,6,f29,b2,f3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,6+,b2,z1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,"6n,",4,b29,b2,f1,f2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,6,b29,f2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,"6w,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8876,"4n,",6,b27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,"4w,",6,f19,s3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,"4n,",6,b29,f28,b29,f28,b29,b38,s18,b18,f19,b19,f39,f38,s19,b18,f18,b18,r1n@,,,,,,,,,,,,,,,,,,,,,
8879,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,6,b+38,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,"6n,",5,f29,b29,s29,f18,f17,b+29,m2,o=37,b39,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,"4w,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,"4x;,",5,b37,f18,f29,b28,s19,b18,f19,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,"5d;,",5,f18,b29,f38,f38,b37,f38,s28,b17,f17,b19,f17,b19,f19,b39*,,,,,,,,,,,,,,,,,,,,,,,,
8885,4,s39,f38,s38,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,6,r29,f18,b18,f17,b28,f37,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,4+,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,c5,b19,r17,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,4,b28,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,"5d,",6,b37,f39,s29,f38,b38,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,c4,s39,f39,s28,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,"6w,",5,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,4,s28,o39,s27,u-37,b-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,"6n,",5,f28,f18,r19,f38,s29,f18,f19,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,"6n,",5d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,4,f18,f38,r2,j18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,"6d,",6,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,6,b28,f38,f29,f19,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,5,r1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,5,s39,f38,b38,f;28,b38,f38,b29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,5,r29,f19,f29,f18,f18,b19,f19,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,"4n,",5,f28,b29,f28,b18,f17,b18,f29,b19,f17,b+39,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,4,b38,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907,6,f19,b28,b28,b28,f28,b19,f29,f18,r19,f39,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,5,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,5,b29,f28,f38,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,4,f17,f-37,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,4,s39,f19,f28,f+38,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,"4n,",4,f29,f18,b18,f27,f27,s19,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,4,b19,f17,f39,b38,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,"4w;,",5,f28,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,6,f18,f3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,"6n,",5,b+29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,"6d;,",5d;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,"4d;,",6,b29,f39,f29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,4,f18,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,5,r28,f+39,b2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,"6n,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8923,4,s27,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,"4w,",5,f18,f38,b18,b18,r18,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8926,"6n,",6,b28,f29,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,"4n,",6,f17,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,"4x,",6,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8929,6,r2,j17,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8930,4,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,4,s19,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8933,6,s39,f38,b29,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8934,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,6,f29,b27,f29,b29,f18,f17,f17,f17,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,"5d;,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937,5,r29,f+19,s2,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8939,"6n,",5,b18,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940,"6d,",5,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,"4d,",5,f27,s19,b17,f17,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,"4w,",5,f29,f19,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,5,b29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,5,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,4,b38,f29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8947,"6d;,",5,b28,f+19,b;38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,4,r37,f+18,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,6,r17,f+18,b1,v^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,"6d,",5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,"4w,",5,b1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,6,b39,s29,f+38,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,"c4n,",4,b28,b+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8955,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8956,"6n,",5,b29,f18,f29,f29,f38,b37,s17,s+29,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,6,b27,f+19,f3,v38,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,"4w;,",5,b39,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,"4w,",5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,"4w;,",5,b39,f39,b39,f39,b39,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8962,6,f29,f18,r17,b+39,m1,o39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,6,b28,f19,r19,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,4,b39,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,"4d,",5,f18,b29,f19,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,5,b29,b18,f17,b19,f18,b18,f18,b19,f38,f38,b29,f29,f38,b39,s29,f3n@,,,,,,,,,,,,,,,,,,,,,,,
8967,"6n,",5,b29,b29,f29,b29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,"6w,",5,b29,f18,b19,f19,b29,f19,b29,f38,f29,f18,b38,b38,r38,f19,m27,v^37*,,,,,,,,,,,,,,,,,,,,,,
8969,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,"6n,",6,b28,y+17,s-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,4,b39,s37,f+18,f1,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,"4d;,",5,b28,f18,b38,b28,f28,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,6,s37,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,"6*,",5,b29,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,4,s37,f+38,b2,z18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,4,l19,o18,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,6,f38,b;39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,"4n,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,5,b28,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,"4n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,6,b28,r18,b+19,l1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,4,f39,f28,b19,f17,b28,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,"4n,",c4+,s2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,6,f19,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,4,f1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,"6n,",5,f28,f+38,s3,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,4,f19,b18,f19,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,4,s39,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,c5,b3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,6,s39,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,"4w,",6,f39,s38,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,"6n,",6,b28,f38,f38,b29,f19,f;17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,"c4w,",4,b28,f28,f28,b28,f18,r1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,6,r1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,c5,b18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,5,s37,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,"4d,",5,f18,b18,f18,b19,f19,b18,f19,b28,s17,b+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,4,b38,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,"4n,",5,b29,f29,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,4,b29,f38,f18,f19,s1,j=1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,6,b28,f17,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,6,s17,f17,b28,s38,f39,s38,f37,s29,f29,f17,b18,f19,b39,s38,f29,f18,b1n@,,,,,,,,,,,,,,,,,,,,,,
9017,5,f29,f38,f28,b18,b29,f38,f39,b39,f18,r17,s19,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,6,b28,f+18,m1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,"4w,",c5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,"4n,",5,b17,b17,f29,b18,r19,b18,r29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,6,r27,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,6,s28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,4,m18,o18,f1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,c6,f18,f19,b39,b37,f+38,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,"4x,",6,b18,f+17,s3,p38,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,"6n,",5,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,6,b27,f+38,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,"4n,",5,b28,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,"6n,",5,b29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,"6d,",5,b18,b18,f18,b19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,6,f18,f27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,"6d,",6,r28,f+18,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,6,s1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,"6w,",6,f19,f19,b19,f38,l1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,"6n,",5,b39,b18,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,"c6x,",5,f18,b38,s28,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,6,s28,f18,l39,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,"6d;,",5,f29,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,"4d,",5,b38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,4,f18,b28,s29,f38,s19,b18,f19,f18,r1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,4+,s1!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,"6w,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,6,f27,b+17,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,"c6d,",5,b28,s18,b+39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
