,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1148,5,b27,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,6,r27,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,"4w,",5,f28,f1,f2,f2,f3,f3,b1,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,4,f19,b1,f1,b2,f3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,"5d,",5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,"6w,",6,f29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,"4w,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,"6n,",4,b39,f2,f1,b1,f1,b1,f1,b2,b1,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,5,b28,f2,f2,b+;1,b2,z1,m1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,6,f;27,f-1,m1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,"4x,",5,f17,f3,f3,b3,f1,f1,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,6,r27,f+1,b2,v3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,6,b18,r1,u2,f-3,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,c,f,b18,f1,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,"4x,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,"4d,",5,f28,f1,r3,f1,f2,f3,b2,f3,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,5,f27,f+1,l2,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,"4n,",5,f17,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,5,f29,b2,f1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,c6,b29,f2,f1,f;1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,5,r27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,6,b19,b1,f1,b1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,5,b28,f1,s2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,"6d,",5,f28,b+1,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,6,b28,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,6,f29,b3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,"6w,",5,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,"6d,",5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,4,b1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,4+,s27,f-3,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,"4+n,",5,f28,b2,f1,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,6+,s27,f-1,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,c4,f29,f2,y1,b-3,m1,p1,f3,h3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,"4n,",4,b38,f1,r1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,"6w,",5,f28,b1,f2,b3,b1,b1,f2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,"6w,",4,f18,b1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,"4w,",5,f27,f;3,b3,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,4,b28,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,"6d,",5,f38,b3,f3,b3,r2,f+1,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,5,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,"4w,",5,f37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,5,f28,f3,r3,y+1,s-1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,"4d,",6,f29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,6,b18,f3,s2,f3,s1,f3,b2,f3,b3,f3,b3,f3,b3,f1,f3,r3,s+1,m1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,5,f17,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,4,f29,f1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,4,b29,f1,f1,b3,s1,b1,f1,b1,f1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,6,b28,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,5,b27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,"6d,",6,f37,b3,f+1,r2,z1,l1,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,6,b28,b1,y3,s-2,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,6,f29,f3,f2,f2,b2,f2,b2,b1,s2,f1,s1,f2,b1,f3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,"4n,",4,f37,b3,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,"6d,",5,f38,b3,f2,f1,y3,b-1,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,6,b27,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,"4d,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,"6n,",6,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,5,f29,f2,f3,f2,f2,b1,f1,b1,u1,y-2,r-1,z2,p3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,"6w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,"6d,",5,f29,f2,f3,b2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,6,b28,f1,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,"6w,",5,f39,b1,b3,b3,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,"5d,",6,f38,b3,f;1,r2,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,"6n,",5,f38,b1,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,"6d,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,5,b38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,5,b29,f2,b1,s1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,5,f29,f1,f2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,5,b38,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,5,f28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,4,s28,f3,l1,o2,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,"6x,",5,f29,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,"4n,",4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,4,f37,b+1,m2,o3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,6,f27,f1,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,6,b17,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,6,b28,f1,f1,f1,f3,f3,b3,f1,f2,y2,y-1,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,"6w,",5,f39,b2,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,6+,b27,h1,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,"6d,",6,f28,b2,f2,f1,b1,f3,r3,b1,b1,f1,b2,b3,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,6,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,"4x,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,"6n,",5,f29,f3,b3,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,"4w,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,6,b37,f3,b3,f2,f3,f3,s1,f1,r1,u1,r-1,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,4,b37,f2,f1,b2,f2,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,"6d,",5,f27,f+3,b3,h1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,"6n,",5,f38,b3,r3,b1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,6,f37,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,"6n,",4,f38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,6,b18,b3,s3,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,4,b37,f1,r2,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,"6n,",4,f18,b2,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,"4n,",5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,"4n,",5,f29,f2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,"6d,",6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,6,f28,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,4,f17,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,4,b38,f2,f2,f2,f+1,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,"6w,",4,f19,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,6,r29,f1,f2,f2,f1,b1,f+3,r3,z1,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,"6d,",6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,4,b39,f3,b2,f1,f1,b1,f1,b1,f1,b2,s1,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,4,b28,f3,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,6,b28,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,"6w,",5,f38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,5,f27,f+1,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,"6d,",5,f37,b2,f2,f1,b2,b2,s1,f1,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,"6n,",5,f28,b3,f3,b1,b1,f1,b3,s1,f3,b3,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,5,f17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,6,b28,f3,f3,b1,b2,f2,f3,b1,s2,f+3,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,"6d,",5,f29,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,5,b28,f2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,"4n,",c5,s27,b3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,"6n,",5,f28,b1,f2,f3,b3,f2,f1,b1,f1,b2,s1,b1,f1,b3,s3,f1,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,"4n,",5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,4,b37,f+3,m2,o3,m1,i1,f2,f+3,b3,v2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,6,b38,f3,b3,f3,s2,f1,f1,y2,r-1,m1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,6,f29,b3,r3,f+1,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,"4n,",6,f29,f3,f3,b3,f3,b1,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,6+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,4,b38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,5,s38,f+1,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,5,f29,f3,s3,f+1,f3,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,"6x,",4,f38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,6,b37,s2,f+1,r2,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,"4n,",5,f38,b3,f2,f2,f3,b3,f2,f3,f3,b3,r2,f+1,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,"6d,",6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,"6d,",4,f29,f1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,6+,s2,j3,m2,p1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,"4n,",5,f29,b1,f1,b1,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,"4w,",6,b38,f3,s1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,5,f38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,4,f28,f+1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,"6d,",6,f38,b2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,6,b29,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,6+,m2,j3,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,5,f19,b2,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,"6d,",4,b38,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,"4n,",5,f17,b1,f3,f3,m2,o=3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,6,s28,f1,b2,b1,s2,f1,b1,f1,b1,f1,b1,f1,b3,s3,f3,b;3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,"4n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,4,f27,f+1,m2,o3,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,c6,f18,r1,b;3,f+1,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,"4w,",5,f37,s1,b1,f1,f2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,6,s38,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,"6d,",5,f29,b2,f1,b2,b1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,4,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,4,r27,f+1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,4,b29,f1,f1,b1,f2,f1,f1,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,"4w,",6,b39,f2,b1,b1,f1,b1,f1,b3,b+1,s3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,"6n,",6,f28,f+3,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,"6n,",4;w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,6,f27,f+1,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,4,r19,f3,b3,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,6,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,"6n,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,"4w,",5,f18,b1,f1,b1,f1,b2,b3,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,"4n,",5,f28,b1,f1,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,4,s27,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,4,f28,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,5,s27,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,"4n,",6,b37,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,5,f18,s3,i2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,6,b28,f3,s3,f2,f3,f2,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,5,r19,b1,f1,b1,f1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,6,f27,f+3,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,4,r28,j+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,4+,b28,v3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,6,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,"4x,",6,f27,f+1,b1,v3,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,"6d,",6,f29,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,4,s27,f+3,m2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,5,f27,b1,f1,b3,s2,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,"6n,",4,b38,f1,r1,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,"6d,",6,b+38,f2,z^1,m-2,o2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,"4n,",c4,b17,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,6,s29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,4,b29,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,"6w,",4,f;37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,4,b29,f2,f2,f2,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,6,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,"5d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,"6w,",4,f18,b2,f1,b1,f1,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,"4n,",4,s27,b+3,b3,f-3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,5,f18,b1,f3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,"5n,",4,b27,b1,f;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
