,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
8059,6,f29,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,4,f29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,"4n,",6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066,6,b27,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,6,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,5+,b3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,6,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071,"6n,",5,b38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,6,f18,f28,b28,b38,s39,b19,f19,f19,f39,b38,b+19,r2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,6,b29,f28,f+18,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,6,f38,b18,l28,b+27,s2,z19,l2,o27,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,6,f39,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,"6n,",5,f28,f3,b2,u3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,"6d,",5,b27,f1,f2,f1,f2,f2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,4,b27,b2,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,"6n,",6,b;28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,"6d,",5,b28,f1,f2,f2,f2,b3,f3,b1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,4,f28,b2,s2,f;1,f1,f2,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,4,f28,b2,s2,f3,b2,f2,f1,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,6,r38,f3,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,6,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,c5,b29,b3,b;3,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,"4w,",5,f27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,"6d,",6,b28,b1,f2,f2,f2,f2,f1,f2,f3,b2,f1,f2,f2,f2,f1,f3,s3,b3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,
8091,6,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,cc4,f27,f2,b2,f1,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,"4n,",4,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,"6d,",6,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,4,b37,b2,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,4,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,"5d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,6,b37,f3,b3,f2,f2,f2,f3,f2,b2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,4+,s2,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,"4x,",4,f27,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,4,b37,f2,r2,f+1,ld#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,5,f37,b3,b2,b3,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,"5d,",4,b38,b2,f2,f2,f2,b2,b2,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104,"5n,",6,f28,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105,"5n,",4,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,4,f37,b3,s3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,"6w,",4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,"6n,",6,b17,f1,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,6,f37,b3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,6,s28,f1,f2,f3,b2,f1,f2,f1,f1,f3,b3,s2,f1,l2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,4,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,6,f27,f3,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,6,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,4,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,"6w,",6,b28,u1,u3,s3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117,6,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,"4d,",4,b39,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,"4n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,"6d,",4,b37,b3,b3,b2,f2,f3,s3,f3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,4,rw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,6,f27,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,"6n,",6,b18,f3,b1,f1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,4+,f2,zd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127,"4x,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,"5d,",6,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,5,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,"6d,",5,f28,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,6,f37,b1,f1,f1,f3,s3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,"6w,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134,6,s29,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135,5,s17,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136,"4w,",6,f27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,6,r28,f+1,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,6,b37,s3,s3,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139,4,s27,f+3,b1,v!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8140,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141,6,f28,f3,b3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142,"4n,",5,b28,f+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143,4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144,"6n,",6,b38,b3,s2,f1,f1,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145,"6d,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146,"6n,",6,b39,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,"6w,",6,b29,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,6,b28,u3,y3,s2,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,6,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,4+,b3,zn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,6,b28,f3,b2,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,4,f27,b2,b2,b2,b;2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,6,r38,f3,s2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,"6n,",6,f18,f2,f3,b3,b3,b2,b2,b3,b2,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,5,f27,f1,f1,r2,f+3,b3,i^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,"c4x,",6,f38,b3,b3,b3,f2,f1,f2,f2,b2,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,"4d,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,4,f27,f+3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,"6d,",6,f27,f2,f1,f2,b2,b3,f2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,"4n,",4,b29,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,c4,f29,b2,b3,b3,b3,b2,f1,f2,f3,b2,f3,b3,b2,f1,f2,f1,r3,b3,s3,b3,sn#,,,,,,,,,,,,,,,,,,,,,,,,
8165,6,f38,b3,f2,b;2,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,4,b38,f3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,4,f17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170,"4w,",6,b27,f2,f1,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,6,r28,f3,b3,b3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,4,f27,f1,r3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,"4n,",5,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174,6,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176,c6,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,"5d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178,6,r29,f1,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180,4,r29,f1,r3,f2,s1,f1,f1,f3,s3,b2,s2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8181,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182,"4n,",5,f19,f1,f2,f2,f2,f3,f3,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,"4x,",4,b39,b3,b2,f1,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,"c6n,",5,f17,f1,f3,s2,f+2,f1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,6,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186,"4n,",6,f28,f2,f1,f1,f1,f2,b3,b3,f1,f1,f2,f1,f2,f1,f1,f2,f1,f1,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,
8187,"4d,",4,b27,f1,f2,f2,s2,f1,f1,f3,b3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8188,4,f17,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,"6n,",6,b29,f2,f1,f1,f2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8191,"6n,",4,b28,u1,u3,s1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,"5d,",5,f28,f3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8193,4,b38,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,4,f27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,"4n,",4,b28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,"6n,",6,b28,b3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8197,6,f38,f3,s2,f1,f2,f3,s2,f3,s2,f1,f1,f1,f2,b3,s3,f3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,6,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,"4x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,6,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8202,4,b39,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,4,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,"4w,",6,f19,f2,f1,f2,f3,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,6,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,"5d,",5,b27,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8208,"4w,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,4,f38,b3,s3,f3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,5,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,"4d,",6,f28,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,"4x,",5,b38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,"c4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,4,f37,b2,b3,b3,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,6,r27,f+1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,6,s29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,6,f27,f2,f1,f1,f1,f2,f2,f1,f2,f3,s2,f3,b3,b3,b3,b2,f1,f2,f2,b2,f2,b2,f3,b2,f1,f2,f2,b3,s2,f1,r2,f3n@,,,,,,,,,,,,,
8219,4,r27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,6,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,"4n,",6,b29,f3,b3,b3,b2,f2,f1,f2,f1,f1,f2,b1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,"6n,",4,b37,b2,b2,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8223,"4n,",6,f28,f3,f3,b3,f;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,"4d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8225,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8226,5,b29,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,"5n,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8228,5,b27,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229,"4n,",6,f;27,f2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8230,"6w,",5,b38,b;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,"6n,",6,f28,f2,f1,f1,f1,f3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8232,c5,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,"6d,",6,b27,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,"6d,",5,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,"4w,",5,b28,f3,s2,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,"5d,",5,b27,f1,f1,f;3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,4,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,6,s29,f2,f2,f2,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,"4n,",4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8240,"4n,",6,b27,f+2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,"6w,",6,f38,b3,s2,b3,b1,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,"5n,",5,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,"4n,",4,b17,f3,b3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,"6n,",6,f28,f3,s2,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,6,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,4,s28,f+1,f2,z3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,c6,s38,f3,s2,f+3,s3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,4,b29,f2,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8253,"4n,",6,b29,b2,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254,"6w,",5,b27,b3,s2,f2,b2,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8256,4+,m3,o3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,5,b27,u1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259,"4w,",5,f28,f2,b3,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,"4d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,"4n,",4,b38,b3,b2,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,4,f28,f2,s3,s3,f1,f2,u2,b1,l2,o3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,"4w,",4,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,"c6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,"4w,",4,b28,f+3,b2,zn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267,4,f18,f+2,b3,zd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,"6w,",4,b38,u3,y1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8269,4,f27,f2,f2,u2,y1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,4,f39,b2,b3,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,c5,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,"6n,",6,b39,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,6,f28,f3,b+1,l2,j3,b1,h^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,4,r17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,"5d,",4,b27,f1,f2,f+3,s2,z3,s3,z^1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,5,f29,b2,f2,b2,f2,f1,r2,f+2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8277,"5n,",5,b27,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,4,r28,f1,f2,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279,"6w,",5,b38,b2,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8281,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8282,6,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,6,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,"6n,",6,f27,f1,r2,f3,b2,f2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,5,b28,f3,b2,f2,f2,f3,s3,b3,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8286,6,s37,f+3,m3,f3,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
