,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
7325,"4w,",4,f1,f2,f1,b3,b3,b3,b3,b2,f17,s3,b3,b3,b3,b3,b3,f3,b3,b;3@,,,,,,,,,,,,,,,,,,,,,,,,
7326,6,r29,f39,b37,f2,f3,b37,b3,b2,f1,f1,f3,s37,b-3,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,4,r17,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,"6d,",4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,6,r28,f3,m,o27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,6,b1,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334,"4n,",5,b1,f17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,"6w,",4,b2,f2,f3,b2,f39,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,"4n,",4,f2,b3,b3,b2,f2,b2,f2,y1,r2,z3,z2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,"6n,",4,fn@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,4,r3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,"4w,",5,b2,b39,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,4,b29,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,4,b3,f3,b3,f1,f3,s3,b3,b1,f3,b3,b3,b3,b3,b3,b3,b3,b3,s3,b3,b2,f1,f3,b3,b1,f3,b3,b3,b2,f3,b2,b2,y1,y-3,b-1,ld#,,,,,,,,
7347,6,b2,j+3,b1,v^1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,4,s2,f+1,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,6,s2,f+3,b3,z^1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,6,f17,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,6,s27,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352,6,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7353,4,f17,f19,r27,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7354,"4nx,",4,b3,b2,b2,y1,f-1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,4,f19,f3,s3,b3,s3,b3,s3,b3,b3,b3,s3,b3,s1,f1,f1,f2,s3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,
7356,6,r27,f+3,m3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7357,"4n,",4,f;1,f1,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,"4n,",4,f1,f2,b37,s29,f2,b2,f1,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,6,f3,b3,b2,b1,f3,b3,b3,b1,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,"4w,",6,b3,b3,b3,b18,f3,b3,b39,b3,b3,b2,f2,b3,b3,s2,f1,f3,b3,b1,b27,b+3,b3n#,,,,,,,,,,,,,,,,,,,,,
7362,6,r39,f38,b3,s3,b39,b3,b3,b3,b3,b3,b3,b3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,4+,f1,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,4,b37,b+3,b17,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,4,r17,f1,f3,b1,f1,f3,s37,b3,b3,b3,b3,b1,f17,f18,f3,b3,b1,f1,f1,f27,b3,b3,y3,b-1,f#,,,,,,,,,,,,,,,,,,
7366,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367,"4x,",6,b27,b3,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,4,b2,f3,b3,b3,s2,f2,b1,f2,b3,b3,b19,f37,s3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,"4n,",4,f1,f2,b3,s1,f1,f1,f39,b3,b3,b3,b27,f2,f2,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
7371,4+,b3,v1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7372,6,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7373,"4d,",6,f2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7374,4+,r1,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7375,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7376,6,f3,y1,u-1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7377,4,r27,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7379,4,f2,f1,f2,f2,f3,b3,b39,b37,b3,y1,r-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7380,"4nd,",5,b3,b3,b3,b3,b3,b2,f2,b3,b3,s3,b18,f1,f19,f27,b3,b2,b3,b1,f1,f2,b2,f3,b1,f1,f1,f3,b3,s37,s-3,m3,o!#,,,,,,,,,,,
7381,4,f1,f2,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7382,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7383,4,f1,f+3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7384,"6d,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,"6d,",4,b3,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,4,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,"6d,",4,f2,f1,f2,b;3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7389,4,b3,y1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,"4nx,",6,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391,"c4w,",6,f3,b1,f2,b3,b3,b2,f2,s3,b3,b2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392,"4+n,",4,f2,b3,b3,s3,b3,b1,f2,b2,f3,b3,b3,s3,b3,b3,b3,b3,b39,b1,f3,b3,b3,b1,r1,f17,r1,f3*,,,,,,,,,,,,,,,,
7393,5,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7394,"e,",4,f1,f3,b3,b3,b3,b2,f1,f2,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,4,b29,f1,r1,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,6,s2,u-3,y-3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397,"4n,",6,f3,b3,s3,b3,b2,f2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7398,4,r2,f3,b1,f2,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,"6d,",5,b3,b3,s3,b3,b3,b3,s1,f3,b3,b3,b3,b3,b1,f1,f1,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,
7400,4+,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,"4n,",5,b3,b1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403,4,b2,f1,f3,b3,b3,b2,f2,b2,f2,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,c6,b27,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,6,s2,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,"4w,",4,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,4,f38,b37,s-3,f1,f1,f27,y2,u1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7411,6,f39,b2,f3,b2,f1,f1,b37,b3,y1,r-3,b3,z1,l3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7412,4,r2,b3,b3,b1,f1,f1,f3,b3,y1,u-3,y-3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7413,6,r27,f3,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7414,4,f1,f1,f2,b3,b3,b1,f1,f3,b1,f1,f1,f2,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7415,"4w,",4,b3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416,4,r1,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7418,"4nx,",4,f39,s3,y1,r-3,k=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,6,f2,f3,b2,y1,r-2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420,6,b27,b3,b37,b3,b2,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,6,r3,f3,b3,f37,b3,y3,b-3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,4,f2,b3,b3,f1,l3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,6,r27,y1,f1,fd@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,4,f1,f2,f2,b2,b3,b2,b2,b3,b2,f2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,6,f2,f2,f2,b2,f1,f3,b2,b3,b3,s3,b2,f2,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,4,f2,f3,b2,f3,b3,b2,f3,b2,f2,b2,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,4,s2,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,"4n,",5,b2,f2,b2,b2,b2,b2,b2,b3,b2,b2,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,6,f2,b+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,6,b2,f1,f2,f2,f1,f1,f3,b3,s2,b2,b3,b3,b3,b2,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,6,f2,f3,s2,f-1,r3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,6,b2,f+1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,4+,s2,o3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,"4n,",5,b3,b2,b3,b2,b3,s2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,"6n,",5,f2,f3,b2,f1,f2,b3,b3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,4,b2,f1,f2,f1,f3,b2,b3,b2,b2,b2,b2,b2,b3,b2,b2,b3,b2,f1,f3,b2,b3,b2,b2,y1,u^3,b-1*,,,,,,,,,,,,,,,,,
7442,"4d,",6,b2,f2,b2,b2,b2,f1,f1,f1,f2,b3,b1,r1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,4,b2,f1,f2,f2,b3,s2,f2,b2,b3,b1,f2,f3,s1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,6+,s2,f-1,l2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,"6n,",5,b2,b2,b3,b2,b3,b1,r2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,"4w,",4,f1,f2,f3,s3,b3,b2,f1,r2,f3,s2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447,5,b2,f3,b3,f2,b2,b3,b3,b2,b3,f1,r2,u2,s-1,r2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7448,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,4,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,4,f1,f3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451,6,f2,b2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,4,f2,f3,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,6,f3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,"4n,",5,f2,f1,f2,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7456,6,b2,b2,f1,f2,b2,b;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457,6,f2,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,6,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7459,4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,"6n,",6,b3,b1,r2,b1,r2,f3,b2,y1,s-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7461,"6w,",4,b3,b3,b3,b2,b2,f1,f2,f1,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7462,"4n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7463,"4n,",6,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464,4,f2,f1,f2,b3,b3,b3,b3,s1,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,4,r2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,6,f2,b2,b2,b2,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,4,f2,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469,"6d,",6,b2,f3,b2,f3,b3,b3,b2,b3,b2,b2,b2,b2,b2,s2,b2,b2,b3,s2,b2,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,
7470,4,b2,f2,b2,b2,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,4,f2,f3,b3,b2,b2,b2,b3,b1,f2,b3,b2,f1,f2,y3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,6,r3,s2,s3,b3,b3,b2,b2,b3,b3,b3,b3,b2,f3,b2,b2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
7473,"4n,",4,f2,f1,f2,f1,f2,f2,b2,b3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,"6w,",4,f2,f3,b2,b3,s2,f3,s2,f3,b3,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7477,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7479,4+,b3,u^2,f-1,v2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,4,f2,f+3,b2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,"4n,",4,b2,f3,b2,f3,b2,s2,b3,b3,b2,b3,b3,b3,b2,b3,b2,b1,f2,b2,b2,f1,f2,b3,b2,b2,f2,b3,b2,s1,f3*,,,,,,,,,,,,,
7482,6,b1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483,4,b2,f3,b3,b2,b2,b2,b3,b3,b2,b3,b2,b3,b2,s3,b3,b3,b2,s3,b2,b2,b2,b2,f3,b3,b2,b1w@,,,,,,,,,,,,,,,,,
7484,"6d,",6,b2,b2,f3,b2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485,"6d,",4+,b2,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486,"6w,",6,b2,y1,r-1,r2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,"6d,",4,b2,b2,b2,b3,s2,b2,b2,b2,b2,f2,f2,f3,b2,b2,f2,b2,f3,b2,b3,b3,y2,f-3,s2,o2*,,,,,,,,,,,,,,,,,,
7488,"6d,",5,f2,f2,s3,b1,f1,f3,b3,b2,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490,4,f2,b1,f2,f2,b2,b3,b3,b3,b3,b1,r2,f3,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,"6w,",5,b2,b1,f2,f3,b2,b2,s3,b2,b3,b2,f+1,r1,u^1,r-1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492,6,b2,b3,b3,b2,b2,b1,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,6,f3,f3,b2,f2,b2,b2,b3,b3,b2,s3,b2,b2,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,4,f2,f+2,b2,z2,b1,v2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,"4n,",4,b3,b2,b3,b3,b3,b2,b3,b3,b3,b2,b2,s2,f2,f1,f2,b2,b2,f2,b2,f2,f3,b1,f2,f2,b2,b3,b2,f3,b2,f3,b2,r2,f2,f1,r2,f+1,f1,u^2*,,,,
7496,6,b2,f+2,r2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7497,4+,b2,v2,f3,z3,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498,"6n,",4,f2,f2,s3,b1,f1,r2,y1,f-2,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,4,b2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,6,b2,f2,f2,b2,b2,b2,b2,b1,r2,y2,r-2,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7502,6,b2,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503,"4n,",4,b2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7504,6,f2,b3,f3,b1,s2,f1,b2,f1,b2,f3,r3,b1,s1,f3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,"4n,",6,b2,b1,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7506,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7507,"4n,",6,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7508,"6d,",5,f2,b2,b1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509,"4n,",6,b2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7510,"4d,",5,b2,f3,b1,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7511,"4n,",6,b2,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7512,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7515,6,b2,f3,r2,f1,b2,f2,r2,f3,f2,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7516,"4w,",5,f2,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7517,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,4,s2,f1,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,4,f3,f2,f2,f2,b2,f3,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,4,f3,r2,s3,f2,b2,f2,b3,f2,b3,f3,b2,f3,b3,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521,4,b3,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7522,6,s2,y3,s-2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,"4n,",6,f3,f2,b3,f2,f2,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,6,b2,f2,f3,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,4,s2,f1,f1,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,6,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,6,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7528,"4w,",4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,6,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7530,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7531,"4w,",4,f2,b2,s2,f3,r3,s3,r1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7532,6,f2,f1,b1,f3,r2,u2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7533,4,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7534,"6w,",4,b2,s2,f3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7535,4,f2,f+3,s2,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7536,4,b2,f1,r2,b2,f1,b2,f1,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7537,"6d,",5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7538,4,f2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7539,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7540,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7541,6,r3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7542,6,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
