,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
8778,4,b39,b38,b38,b39,b29,s38,b+19,l2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,4,f29,b28,b28,b38,b38,b18,f29,f18,f28,f29,b28,s28,b39,s29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,
8780,4,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,4,r27,b+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,"6n,",4,b27,f28,f28,f39,s37,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783,4,f28,f39,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,6,f39,b29,b29,f37,s37,b18,f18,f29,f28,b28,s38,b38,b38,b19,f19,f29,b19,f18,f28,b39,s38,b38,b29,f17,f38,b3n@,,,,,,,,,,,,,,
8785,4,f;28,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8786,"4n,",6,f38,b29,f18,f28,f29,f27,f18,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,"4n,",5,f28,b38,s28,f18,f29,f39,s38,b28,f18,f19,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8789,"4x,",6,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,6,b28,b38,b38,f38,b38,s28,f38,s38,b37,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8791,"4d,",5,b39,f37,b38,s18,f17,f19,f27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,4,f27,b+39,b2,v17,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,"4n,",5,b28,b38,b38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,"4n,",6,b28,f18,f38,b28,b38,b39,b37,b39,b39,b39,s39,b18,f18,f19,f39,b38,s28,f37,b2d@,,,,,,,,,,,,,,,,,,,,
8795,"4x,",4,b38,b39,b38,b38,b28,f19,f17,f38,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,6,b29,f38,b39,b28,s27,r29,s29,b17,f18,f17,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,"6d,",4,b28,f18,f17,f19,r28,b19,f19,f28,b28,b28,s37,s38,b38,b28,s17,r38,b38,b37,s37,s39,b19,r28,f39*,,,,,,,,,,,,,,,,
8798,"c6d,",5,b19,r29,f38,b38,f18,r18,f39,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,4+,b2,z19,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,"4x,",4,f27,b+38,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,"4w,",5,b29,f29,f38,s27,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,4,f29,b;17,f-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,6,f29,f18,f18,f19,f29,b39,b29,f17,f18,f29,f38,s38,f18,f27,f19,f19,f28,f38,s37,o37*,,,,,,,,,,,,,,,,,,,,
8804,4,r27,b+38,m2,o=18,r19,u37,b+39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,"4n,",6,b27,b29,b38,b27,s17,f19,f37,b38,s38,b38,s28,f18,f18,f29,b37,b38,s18,f17,f18,f28,b29,f19,f18,f18,f18,f3d@,,,,,,,,,,,,,
8806,"6n,",4,b39,b28,s38,b39,s38,b38,s38,b38,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,4,f28,f29,b29,f38,b37,b39,b38,b39,b39,b27,s28,b38,s38,b37,s29,b18,f18,f29,f18,f29,f18,f17,f18,f18,f37,b39,s1n@,,,,,,,,,,,,,
8808,6,f28,f38,b28,f38,b38,b29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,"4w,",5,f17,l3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,6,r28,f19,f18,f19,f28,b38,b28,f28,s28,b37,s38,b37,s37,b19,f39,b29,s38,b19,f19,f29,f39,s38w#,,,,,,,,,,,,,,,,,,
8811,"6n,",5,b38,b28,s27,b39,s29,f19,f28,f18,f18,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,6,f37,b29,f29,f29,u17,r-2,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,4,f189,f39,b37,b28,b38,s19,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,"6n,",5,b39,b29,b38,s28,f18,f29,b38,s39,b18,r17,f18,f29,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,4,f29,f19,f29,f27,f18,f17,f37,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,"4w,",5,b27,f28,f28,f18,f18,f17,f19,f29,b28,f18,f17,f19,f27,y17,f+19w@,,,,,,,,,,,,,,,,,,,,,,,,
8817,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,6,f27,f38,s29,f37,s37,b37,s29,b28,s39,b38,s28,f28,f19,f37,f37,s3d#,,,,,,,,,,,,,,,,,,,,,,,,
8820,"6w,",4,f18,r28,f38,b17,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,"6n,",4,b28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,4,f29,b28,f38,b38,f38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,"6n,",5,b29,f37,b39,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,c5,f37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,6,s19,f18,f18,f+29,b2,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,4,b28,f39,b29,f+37,s19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,5,b29,f37,b19,f29,f29,b39,b38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,"4e,",5,f19,f29,s39,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,"c6w,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,6,s18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,"6d,",4,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,"6n,",4,f17,f+39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,4,b28,f17,f19,f18,f18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,"c6n,",6,f38,b39,b39,f38,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,6,s28,u37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,4,s2,j19,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,"6n,",5,b28,f39,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,"6d,",5,b29,f37,b38,s38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,"4w,",5,b38,b29,f39,b29,f37,s38,f+39,b27,i29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,4,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,4,r17,f+39,m2,o19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,6,f29,f38,f38,b29,f29,f28,f18,f17,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,4,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,"4n,",4,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,6,b17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,"4d,",5,b28,f38,b29,f38,b38,s39,f37,s38,b39,s38,s38,s19,f17,f38,b39,s27,f+39,b1,v2d#,,,,,,,,,,,,,,,,,,,,
8849,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,4,s39,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,4,f3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,6,s38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,"6d,",4,f29,f38,s29,f37,s39,b38,s37,b+39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,"4n,",5,b29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,"6d,",4,b29,f27,f39,b37,s29,f29,f39,b28,f28,b28,s19,f38,s38,b38,f39,b39,b17,f+18,f1n#,,,,,,,,,,,,,,,,,,,,
8858,6,b37,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,c5,b28,f38,b38,s39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,"5n,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,6,b18,f39,b38,f38,b38,s28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,4,f18,f39,s38,f19,f28,b29,f37,b38,f19,f27,f38,b39,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,6,f27,f28,r29,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,4,f29,b29,s28,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,"4n,",4,b28,f27,f28,f18,f27,f37,s39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,"6d,",6,b27,f17,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,6,f29,f28,f38,b38,f37,b37,s29,f18,f37,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,6,b29,f28,f27,f29,f27,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,"4n,",6,f27,f+39,m1,o17,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,4,r18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,"6n,",5,f38,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,"6n,",5,b38,f38,b38,s29,f17,f39,s37,s38,s29,s18,f17,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,"4w,",5,f28,s38,f38,s29,f39,b38,b39,s29,f37,s19,f17,f39,s37,s+19,l3,p39,f38,b27,f+19,f39w#,,,,,,,,,,,,,,,,,,,
8876,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,6,b18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,"6d,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,4,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,4+,s2,v27,t2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,c4,f28,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,"6d,",4,b28,b29,f19,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,"6d,",5,b28,f27,f+18,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,"4n,",4,b28,f27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8885,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,c6,r27,f-37,m2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,"6n,",5,f29,f18,f19,f38,b+38,s3,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,"6n,",4,b29,f27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,4,f28,f19,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,"4w,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,6,b29,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,"6w,",5,f27,f38,b38,f19,f19,u17,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,"4n,",6,b18,f17,f+37,b2,v27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,"4n,",4,f29,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,6,s18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,"6w,",4,b37,b38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,6,s28,f38,b37,s38,f+18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,6,f29,f28,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,6,b28,f37,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,6,f38,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,"6w,",6,b28,f39,b37,s29,f38,s38,s38,f37,b28,f38,b39,b38,b38,b37,s38,s39,s38,s3n@,,,,,,,,,,,,,,,,,,,,,
8907,4,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,"6n,",5,f29,f28,f+38,s2,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,"4n,",5,b38,s39,f38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,6,s1,j38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,"6x,",6,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,"6d,",5,b29,f29,f29,b28,b19,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,4,f28,f+38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,"4x,",5,b28,f28,f18,f19,f18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,c5,b28,f38,b39,f28,f+38,b2,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,"5n,",5,f19,f19,f19,f29,f39,s38,s38,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,"6n,",5,b39,f39,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8923,"6x,",6,f18,f+38,m2,o27,r29,f39,b37,b37,s38,b;38,f38,s29,f39,b39,b17,f39,s38,s19,f19*,,,,,,,,,,,,,,,,,,,,
8924,5,s28,f18,f28,f19,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,"4n,",6,f27,b29,b39,f18,r18,f+18,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8926,6,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,"6w,",4,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,"cc4n,",4,b38,b28,s28,f18,f28,b39,s38,f19,f28,f+39,b3,z18*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8929,4,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8930,4,s39,f+38,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,5,r29,f18,f18,f18,f28,b+39,b3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,6,r28,f17,f29,f39,s29,f18,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8933,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8934,"4d,",5,f37,b18,f28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,6,s2,j=+27,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,6,r18,f17,f18,f29,b28,f27,f28,f18,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937,4,r29,f38,b38,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,"4x,",5,f39,b39,b38,b29,f18,f28,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8939,"4d,",5,f17,f+39,b3,z^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940,"6n,",5,b38,f38,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,"4w,",6,b28,f38,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,"4n,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,6,r29,f38,b37,b39,b18,f38,s28,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,5,f27,f17,f19,f18,f39,s37,f+39,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,6,r19,f+38,m2,o=27,f29,b37,s19,f38,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8947,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,c5,b29,f38,b37,f38,b;38,s39,f38,b18,f28,y37,b-3,z=29,b39,s38,s37,s18w@,,,,,,,,,,,,,,,,,,,,,,,,
8950,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,"6n,",4,b28,f19,f18,f18,f18,f39,s29,f18,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8955,6,b18,f19,f28,b29,f38,b19,r18,f38,b39,b39,u37,b-1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8956,6,r17,f-39,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,4,r19,f17,f19,f28,b39,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,6,f39,b28,f38,b29,f38,b29,f38,b39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,"6n,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8962,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,4,r19,f37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,4+,r2,v39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8967,6,b27,f+39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,4,s37,f-19,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,6,f28,f38,f39,b38,f38,b28,f18,f37,s28,f39,b19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,c6,b;27,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,4,b39,b28,f29,b38,b27,b39,f38,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,"6w,",5,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,"5n,",5,b38,f38,b39,b29,f38,b39,f19,f;18,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,6,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,6,b28,b19,f19,f38,b37,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,6,f28,f17,f38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,"6d,",5,f27,f38,b28,b39,b37,s29,f39,b38,b39,s39,f37,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,6,r39,f38,y27,u-37,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,"4n,",5,f18,f17,f18,f27,b+39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,5,f27,f39,b38,f19,f19,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,"6n,",4,f18,f29,b38,b29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,"4n,",4,b39,b29,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,6,s29,f39,b27,f29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,"6w,",4,b39,b38,b19,f17,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,4,f28,f18,f17,f19,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,"4n,",5,b39,f38,f29,f39,b28,s38,s39,y17,r+3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,6,f39,b38,b19,r29,f39,s39,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,4+,b1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,4,f28,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,6,r29,f38,s39,b39,b28,f19,f28,b+38,s2,z38,s1,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,6,s27,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,"4w,",5,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,"4n,",5,b37,f+18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,6,b38,s39,s39,s28,f+38,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,4,b28,f28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,5,b18,f17,f17,f18,f39,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,4,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,"6n,",5,f18,f17,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,"6d,",5,f17,f+39,m3,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,4,b38,f19,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,6,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,6,s28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,5,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,"4n,",c5,b27,f38,b;18,r29,f19,f!1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,"6n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
