,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
2001,4,b29,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,"4w,",4,f18,f1,f1,r3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"4n,",5,b29,f3,b3,s3,f3,b3,b1,f1,f3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"6d,",6,b28,f3,l3,o-1,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"4x,",4,b28,f1,l2,o-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,4,f17,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,"4d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,4,l18,o+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,b29,f1,f1,f1,f2,b3,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,6,b17,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,4,f19d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,b38,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"6d,",4,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,f28,b+3,s3,z^1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,b28,f1,r2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,6,f27,b+3,b2,z^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,6,s29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,f28,f1,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,4,f18,b+3,s2,v^1,f-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,b28,f1,f1,f1,f2,b3,s2,s1,f1,f2,y3,s-1*,,,,,,,,,,,,,,,,,,,,,,,,,
2025,6,b19,f1,f3,b3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,5,f28,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,4,f29,f2,b3,b2,f1,f2,b2,s2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,4,b39,f3,b1,f1,f1,f1,f1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,"4d,",4,f28,f2,b2,f3,b3,s3,b3,b2,f3,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,"4w,",4,f37,f2,f1,f1,f3,b3,b3,y1,r-3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,4,s38,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,4,f27,b3,s3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,4,b37,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,4+,f17,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,6,r28,f+3,b2,z1,l1,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,5,b37,y1,f-3,m2,o1,f2,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,6,f28,f1,r1,u3,s-1,f3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,4+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,6,f27,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,4+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,4,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,"4x,",c6,f28,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,"4n,",4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,5,b28,f3,s3,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,4+,b28,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,4+,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,6,f28,f1,f1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,"R,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,5,b;1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,4,s27,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,"4n,",6,b38,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,"6d,",4,b39,i=3,f3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,"6n,",5,b29,b3,b3,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,5,b28,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,4+,b37,z2,h=3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,4,f18,f+3,s1,v3,m2,p3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,"6w,",4,s27,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,"4n,",5,b39,b2,f1,f1,f3,b3,f2,r3,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,"c6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,"6d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,4,b37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,"6n,",6,b27,f1,f3,b3,f;2,f+3,m2,o=1,f2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,
2068,4,b29,f1,f3,y1,r-3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,5,r29d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,"6d,",4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,6,f28,b3,f3,b3,b3,f3,b3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,"6w,",4,b29,h=1,f2,f3,b2,f1,f3,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,6,s29,f2,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,"5n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,"4x,",5,f28,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,4,r28,f+3,m3,o=3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,"4d,",5,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,4,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,4,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,4,f17,f+3,m1,o1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,"6w,",6,b28,s3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,"6d,",4,b39,s3,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,"c4n,",5,f29,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,4,b38,f3,b2,f+1,l3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,5,s38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,6,f28,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,4,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,6,f28,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,"4n,",5,b28,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,6,s17,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,6,s2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,4,b28,f1,r3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,6,f29,f3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,6,s29,f1,f1,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,6,f39,f1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,4,f18,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,4,b38,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,4,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,4,f28,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,4,b28,f3,s3,f3,s3,f1,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,6,b18,f1,f3,s3,f+3,b2,v^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,"6d,",4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,"6n,",5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,6,f27,f+3,s3,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,5,f19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,"4x,",5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,"4n,",6,b28,f3,b1,f1,f3,b3,b3,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,6,f37,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,"6n,",5,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,"6d,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,"6w,",5,b19,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,"4w,",6,b28,u+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,c6,f19,f1,f3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,"6n,",4,b28,f1,f2,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,5,b29,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,"6n,",4,f29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,"6x,",5,f18,f1,f2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,"c6w,",6,f28,f+3,b3,i1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,"4w,",6,b38,b3,b2,f1,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,6,s28,f1,r2,f3,s3,f-3,z2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,"4d,",5,f37,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,"6n,",4,b39,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,6,b29,f3,f3,b1,f3,f3,b3,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,"4d,",5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,6,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,"6n,",4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,"4d,",5,b39,i=2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,"4n,",6,f28,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,"4n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,6,m27,o-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,4,f17,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,"4d,",4+,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,6,b38,b3,b3,b2,b3,b3,b3,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,6+,f27,v^3,m-2,l1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,6,s37,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,4,b27,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,6,s38,j+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,"4n,",4,b37,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,"6d,",4+,f27,v^3,m-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,6,f37,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,"4n,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,4,f27,y1,f-3,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,"6w,",4,b38,b2,f1,f1,f2,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,"6d,",5,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,4,f28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,"4w,",4+,b37,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,"6d,",5,b37,f3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,4+,b37,i1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,"5d,",5,b29,b3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,5,b28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,6,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,"4d,",4,b39,i=3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,"5n,",5,b28,f3,y1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,"6w,",4,b28,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,"6d,",5,b28,f3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,"4d,",4,b37,b1,f2,h=3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,4,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,5+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,6,b19,f;1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,4,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,"5d,",5,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,4+,b28,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,"4w,",4,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,"6w,",4,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,4+,f17,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,4,s27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,4+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,"6n,",5,f28,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,"6n,",4,f39,i=2,f3,b3,b3,f3,b2,f3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,6,s39d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,6,f37,b3,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,6,b28,f1,f2,f1,f3,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,4,b38,b2,f3,s3,f+1,l2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,6,s38,s3,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,"4n,",4,b39,b3,f;3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,5,f19,f2,f1,f1,f3,b2,f2,f2,f1,f2,f1,f1,f1,f2,b2,b3,y3,b-3*,,,,,,,,,,,,,,,,,,,
2228,"5n,",4,b37,b1,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,6,b38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,6,b29,f1,f1,f3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,4,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,4,r18,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,6,b37,b3,b2,f1,f2,f2,f1,f1,f1,f1,f1,f3,b2,b2,b3,b3,b2,f1,f1,f3,b3,b1n@,,,,,,,,,,,,,,,
2236,"c4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,5,b18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,4,b39,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,5,b27,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,4,b37,b2,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,5,f28,f1,f3,b2,b3,b2,f2,f1,f2,f2,b3,b2,f1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,
2242,6,b28,f;1,f1,f2,f3,s3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,"c5d,",4,b28,f1,f2,f3,b2,f1,f2,b3,b3,b3,f2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,
2244,4,f17,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,"c6d,",6,f17,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,4,f19,f3,b2,f2,f1,f2,b3,b3,b2,f1,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,
2247,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,"6d,",6,b28,f1,f1,f1,f1,f2,f3,b3,f3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
2249,"5d,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,6,f39,f3,b3,f3,b3,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,"4n,",6,b28,b3,b3,b2,f3,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,"4n,",4,b38,b3,b3,b3,b3,b2,b3,f1,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,
2254,"6w,",6,b27,f3,b2,f1,f1,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,4,b38,y3,b-3,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,6,b38,b2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,4,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,"5d,",6,b39,b3,b1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,4,b39,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,6,s37,y-1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,c6,b38,s3,f1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,"5d,",5,b39,f3,f1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,"4n,",6,b18,f2,b3,s3,b3,s3,b3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,"6d,",5,b39,b2,f;1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,"4n,",6,b28,b1,f2,f3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,6,f28,u3,s-3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,6,b27,b3,b2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
