,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
4807,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,"6w,",6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,"4n,",4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,"6n,",6,f28,b+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,"4d,",4,f39,b3,b3,b3,b3,b3,b3,b1,r2,f3,s2,b1,r2,b3,b3x#,,,,,,,,,,,,,,,,,,,,,,,,
4820,"6w,",4,b39,b3,b3,b3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,4,f29,u3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,6,f27,b2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,4,f;27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,"6d,",4,b29,f1,f2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,4,f19,f3,b3,b3,b3,b;2,f1,r2,b3,b3,b2,f1,f3,b3,b3,b1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,
4826,4,b39,b3,b3,s2,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,"4n,",4,f18,u2,b-1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,"4x,",4,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,"6d,",4,b38,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,"4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,6,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,4,f27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,6,b37,b3,b2,f2,f1,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,"6n,",4,b28,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,"6w,",4+,f2,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,"6d,",4,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,"6d,",6,f28,f+2,f2,v1,t2,t1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,"6d,",4,b29,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,"6d,",6,b27,y2,t-2,b-3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,"6d,",6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,6,b28,y1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,6,f27,u3,b-3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,"6w,",4,f29,b2,f+2,b3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,6,f29,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,"6d,",6+,b;38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,"6d,",4+,b3,v1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,4,f29,b2,s3,s1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,"6d,",4,b28,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,"6d,",4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,6+,b2,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,6,b29,f2,f3,b3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,6,r29,f1,f2,f3,b3,b3,s2,f3,s2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,"4d,",4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,5,r28,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,"4n,",4,b39,b2,f2,b1,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,4,b-19,f3,z2,b-3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,"6w,",4,f27,b+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,"6w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,4,r39,b3,b2,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,"4d,",4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,4,f17,f-1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,"4d,",5,f28,b1,r2,b3,b3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,"4n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,"4d,",5+,f2,v1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,"4d,",6+,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,"4x,",4,b38,b1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,4,f27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,"4n,",4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,"4n,",6,f28,b2,f3,b3,b2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,4,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,4+,f2,v1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,4,b29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,4+,f28,h3,b1,v1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,6,f29,f3,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,6,b28,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,"4n,",4,b39,b3,b3,s2,f2,f3,b3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,6,b28,f1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,5,r28,f+1,f1,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,4,f27,b+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,"6w,",5,b28,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,4,r28,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,6,f39,b3,b3,b2,f1,r3,t2,f1,f1,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,"4n,",5,b28,b3,b3,b3,b3,b2,f2,b1,r2,f3,b3,b3,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,
4909,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,"4n,",4+,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,6,f29,f2,b2,b3,b2,u3,b-1,f3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,"4n,",5,b19,f2,b2,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,6,b28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,6,f29,f2,f3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,4,f39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,5,b29,f1,f3,f1,f2,f3,s2,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,5,b28,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,"4n,",4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,4,b39,s2,f3,b3,y3,s-1,t3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,"4n,",5,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,4+,b2,v1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,"6d,",6,f1,j2,j2,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,"6n,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,"6n,",5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,"6d,",6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,5,f-2,z2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,"4w,",5,b27,f+3,m2,o2,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,"6d,",5,f29,f1,f1,r3,b+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,4,f37,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,"4d,",5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,6,b+1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,6,b19,f2,f3,b3,b3,b2,f2,u3,b-1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,4,b37,s-1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,"6w,",6+,b2,z3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,"6d,",4,b37,b3,f1,r2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,6+,b1,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,"5d,",5,b39,b2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,4,b28,f1,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,"4n,",5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,6,f28,f+3,b3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,"6d,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,6+,f27,i2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,"6d,",4+,f2,z3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,"6n,",4,b28,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,"6w,",5,b27,f+3,b3,z;2,t1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,"6n,",6,b29,b2,f1,f3,b2,b3,b2,f1,f2,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,6,f27,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,6,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,"4n,",4,b29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,"6n,",4,f27,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,"6n,",5,b28,b3,b3,b1,r2,f-1,f1,v3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,"P,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,"4n,",4,b37,b3,b2,f2,f2,f2,f1,f1,f2,b3,s3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,"4w,",6,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,4,s29,u3,b-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,"4n,",5,f28,b3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,"4n,",6,f19,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,6,r28,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,"6n,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,"4n,",6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,"5#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,"4w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,"4n,",4,b27,f+1,f3,z2,f3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,6,b17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,"6w,",5,f17,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,"4w,",6,b28,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,6,f28,b3,s2,f;2,f3,b3,s3,t3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008,6,b27,f-3,b3,z2,f1,v3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,"4w,",5,f27,s2,s3,f1,f1,f1,f2,b2,b3,b3,b1,f2,f2,b2,f1,f2,s3,s3d@,,,,,,,,,,,,,,,,,,,,,
5018,"6n,",4,b29,f1,r3,b2,b2,f1,f3,b3,b2,f3,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,"4d,",5,b39,b2,b3,b3,b3,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,"6n,",5,b28,f1,r3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5022,"4n,",6,f28,b1,f1,f1,r2,f-3,b3,y1,f-3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5024,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025,4+,f1,v3,m2,o3,b2,u3,s-1,t1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,"4d,",6,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,"6d,",4,f28,b3,b3,b2,f2,y3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028,"6n,",4,b39,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,4,b38,f3,s1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,"4w,",4,f28,f3,s3,s+3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,6,f29,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,"6d,",5,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,6,r28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,4+,f2,v2,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,6+,f29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,4,f2,z=2,b2,b1,f2!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,"4n,",5,b27,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,4,f2,z3,m1,o1,l1,o=2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,"4d,",6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,4,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,"4n,",6,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,"4w,",5,b28,s2,s2,s3,s3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,"4n,",5,f28,b3,b3,b2,f3,b3,b3,y1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,6,r27,f+3,m1,i2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,"6n,",4,b29,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,"4n,",6,b38,b3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,"6d,",5,f29,f1,f2,f3,b2,f1,r3,b+2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,"4d,",4,b28,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,"6w,",5,f28,f3,s3,j3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,"6d,",5,b27,b3,b3,b3,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,"4n,",5,f28,b1,f2,f1,f1,f1,f2,b3,b1,f1,f3,b3,b3,f1,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,
5058,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,6+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,"6n,",4+,b3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,4,f2,z2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
