,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
234,6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4,b28,f;2,f3,b3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,c5,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,5,b19,s2,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4,b18,b1,r1,b1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4q17,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,6q29,b3,f2,b2,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,c4q39,s2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"5d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,c5,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,6,f28,b1,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"6d,",5,f39,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"6n,",5,f18,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,4,f27,f+3,m2,o=+2,f2,z2,t3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5,b28,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,5,f27,f1,s2,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"5n,",6,f38,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5,b28,f3,f1,f2,b1,f1,b2,f3,r3,b1,b2,f1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"6n,",6,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"6n,",4,b18,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"4d,",5,f28,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"5n,",5,f28,f2,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,6+,b2,v2,t2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"5d,",4,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"6d,",6,b38,b3,f3,b3,f2,f+1,s2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,6,f28,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"6n,",4,f39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"6n,",6,f29,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"4x,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,6,b18,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"6n,",5,f27,b1,f1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"c4n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,6,b27,f+3,f2,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,5,f28,f3,f3,f3,f3,b2,b3,s2,b+3,b3,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,s29,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,c6,s27,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,f29,b1,f+3,f3,z1,b1,v2,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4,f28,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"4d,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"4w,",6,b39,f3,f3,b2,b2,f2,f2,f3,f2,f2,s3,b2,s2,y1,s2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"4n,",5,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,5,b28,f1,b1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,4,b18,b2,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4,s28,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,4,l1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,5,b38,f1,b1,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"6d,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"4d,",5,b27,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,5,b29,f3,b3,f3,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"4x,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"4w,",6,f28,b1,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,4,f38,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,4,b27,s3,f3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,5,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"4x,",5,f18,b1,f2,f3,b3,f2,f3,f3,s3,f+3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"6w,",5,b27,s1,f+3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"4d,",4,f@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"4n,",5,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"c6d,",6,f38,b3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,6,f39,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,4,f38,b2,b2,u+3,f-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,b18,f3,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"6n,",6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,4q29,f+1,r2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,4+,b27,i1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,6,b28,f;3,b+3,f3,z1,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"5n,",5,f29,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,4,f29,f3,m2,o1,l2,o1,l3,o2q3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"6d,",4,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"6w,",5,f17,b1,f2,b1,f1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"4d,",4,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"4n,",5,b28,f2,b;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,6,r28,u1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,4,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"4n,",4,s28,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"6x,",5,b37,f3,b2,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,4q19,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,f29,f2,s+1n@#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,6,f19,f2,f1,f2,f3,s3,f+1,l1,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,6,s37,s-1,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,6,b28,f3,b1,b2,f+3,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,b38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"c6n,",5,f38,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,6,r27,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,4,f18,b1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,4,b17,f1,b2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"4n,",6,f37,m2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,5,b28,f3,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"4w,",4,f29,b1,f3,s2,f3,b3,f3,y2,y-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,6,b27,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,4,f28,f;2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,b29,b1,f1,b1,f3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4,f28,f+3,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,4q29,b1,f1,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,6,s27,f+;3,b1,z1,l+2,m3,o3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,6,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,4+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,5q18,f1,b1,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,6,b28,f3,f3,b2,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"6w,",4q28,b+3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"6n,",5,f28,b2,b2,f3,b2,f3,b1,b+;1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,6,b27,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,4,s28,f+1,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,5,f28,f2,f2,f2,f2,f3,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,4,s3,j2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"5n,",6,b28,f1,f1,b2,f1,b1,f1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"6n,",4,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,f27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,4+,b17,h^2,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"4n,",6,b28,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,6,f27,f3,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,4,b38,f1,f1,f2,s2,f2,f2,f1,f1,f2,f3,s3,b+2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"4d,",5,f39,b3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,b39,f3,b3,b3,f2,b2,f2,f3,b3,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"6n,",5,f28,f1,f2,f1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,5,b29,f3,b3,f2,f2,f1,f2,f1,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"6w,",4,f29,f2,f1,f2,f3,b3,b3,b3,b3,s3,f1,f2,f+3,s2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"6d,",4,b39,b3,f3,b3,f3,b3,f1,f1,f2,f1,f1,f2,f2,f3,b2,b3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,
401,4,r29,f+3,s3,z1,f-1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,4,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"4d,",5,f39,b3,b3,b3,s1,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,4,b29,f3,b3,b3,b2,b1,f1,f1,f2,b3,s3,b3,b21,b1,f,f3,s2,s3,s3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,
405,4,r29,f+1,l1,t=2,f+3,b3,i2,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,6,f27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6,b29,f1,f2,f3,b2,f+3,s2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,6,f29,f1,f1,f2,b2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"6n,",4,f29,f2,b3,b2,f3,b3,b3,b2,b2,b2,b2,s3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"4n,",4,b28,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6,f27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,4,f17,f+3,b3,b=2,f1,f2,f3,b3,f3,b;3,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,4,b39,f3,b3,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"4n,",4,f28,f2,b3,b3,s3,b2,f1,f2,f1,f3,b3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,6,f29,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"4d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,4,b38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,4,f29,b3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4,b28,u2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,4,f29,b2,b1,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"4n,",6,f38,b2,f3,b3,b2,s3,b3,b1,f1,f2,f3,s2,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,4,f29,o=1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6,f27,f;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,4,f27,f1,f1,f1,f2,b3,s2,b1,f1,f3,b2,f1,f2,b3,s3,z1,t3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"4n,",4,b28,f3,b3,s3,f1,r2,f3,b3,b1,f2,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,6,b29,b2,b2,b1,f1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,4,b39,f2,f1,f3,b3,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,4,f37,y2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,5,f38,u2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"4n,",5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6,f28,f2,b2,f2,b2,b2,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,4,f28,u1,f-3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"4w,",5,f38,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,6,s37,f1,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"6n,",4n28,f3n1,f1,f2,f1,f1,f3,b2,f1,f2,f+3,s2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"4n,",4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"6n,",4,f28,b3,b3,b2,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"4n,",6,b29,f1,f2,b2,b3,b3,b3,f2,b2,f1,f2,f3,b2,f1,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"4n,",4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,4,r17,f-3,s2,f2,f2,f2,f2,f2,f3,b2,f1,f2,f1,r3,b3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,6,r39,f3,b3,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,f39,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"6d,",6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,4,b28,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"6n,",6,f29,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,4,f29,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"6d,",4,b38,b3,b2,f3,b3,f3,b2,f1,f2,f2,f2,f1,f1,f1,f3,b3,s2,f1,f1,f1,f2,b3,b3,b3,f2,f2,u2,s-1,v3w@,,,,,,,,,,,,,,
450,4,f27,f3,s3,f3,b3,b3,b2,f3,b2,f1,f2,f3,s3,f2,f2,f3,b3,b2,f2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,
451,4,b29,f1,f1,f3,b2,b2,f3,b3,s3,b3,s3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"6d,",4,f17,f+3,s3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6,f38,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"6d,",6,f28,b2,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,4,b38,b3,b3,b3,b2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"6w,",4,f39,b3,b3,b2,f3,b2,f2,f1,f1,f3,s3,f1,f2,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,4,f27,f+3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6,f28,f1,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"4w,",6,f17,f1,f1,f1,f3,b2,f2,b2,f3,b2,b2,f2,y3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,6,f29,f3,b3,b3,b2,f1,f3,b3,s2,f1,f1,f2,y3,s-1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"4w,",5,f3!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,6,f28,f3,b2,f1,f1,f2,b3,b3,b1,f2,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"4d,",4,f28,f1,f1,f1,f2,b1,f1,f2,b2,f3,b1,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6,f28,f2,b2,f3,b3,b3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,4,f29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
